Date - Heure;Date;Heure;Consommation (MW);Prévision J-1 (MW);Prévision J (MW);Fioul (MW);Charbon (MW);Gaz (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Taux de CO2 (g/kWh);Fioul - TAC (MW);Fioul - Cogénération (MW);Fioul - Autres (MW);Gaz - TAC (MW);Gaz - Cogénération (MW);Gaz - CCG (MW);Gaz - Autres (MW);Hydraulique - Fil de l'eau + éclusée (MW);Hydraulique - Lacs (MW);Hydraulique - STEP turbinage (MW);Bioénergies - Déchets (MW);Bioénergies - Biomasse (MW);Bioénergies - Biogaz (MW)
2022-10-24T17:30:00+02:00;2022-10-24;17:30;43799.0;44000.0;44200.0;165.0;12.0;5623.0;29453.0;8706.0;1748.0;4253.0;-397.0;698.0;-6462.0;58.0;2.0;19.0;144.0;0.0;692.0;4933.0;0.0;3472.0;581.0;200.0;90.0;324.0;278.0
2022-10-24T18:30:00+02:00;2022-10-24;18:30;45914.0;46500.0;46700.0;165.0;12.0;5276.0;30079.0;7973.0;425.0;5591.0;-26.0;701.0;-4282.0;55.0;2.0;19.0;144.0;0.0;760.0;4517.0;0.0;3677.0;762.0;1152.0;98.0;322.0;278.0
2022-10-24T20:00:00+02:00;2022-10-24;20:00;49068.0;49400.0;49600.0;164.0;12.0;5276.0;29782.0;7611.0;189.0;6767.0;-27.0;693.0;-1399.0;54.0;1.0;19.0;144.0;0.0;761.0;4516.0;0.0;3833.0;936.0;1998.0;98.0;322.0;278.0
2022-10-24T20:15:00+02:00;2022-10-24;20:15;47713.0;48150.0;48350.0;165.0;12.0;5041.0;29955.0;7540.0;0.0;6379.0;-34.0;696.0;-2041.0;53.0;2.0;19.0;144.0;0.0;743.0;4299.0;0.0;3687.0;1002.0;1690.0;97.0;319.0;278.0
2022-10-24T21:30:00+02:00;2022-10-24;21:30;43513.0;43700.0;43900.0;165.0;12.0;4489.0;29119.0;7898.0;0.0;4083.0;-239.0;695.0;-2709.0;52.0;2.0;19.0;144.0;0.0;692.0;3798.0;0.0;3592.0;334.0;157.0;97.0;323.0;278.0
2022-10-24T23:45:00+02:00;2022-10-24;23:45;43291.0;43250.0;43700.0;164.0;6.0;3870.0;29364.0;6536.0;0.0;4256.0;-1321.0;697.0;-281.0;49.0;1.0;19.0;144.0;0.0;656.0;3216.0;0.0;3720.0;266.0;270.0;98.0;326.0;278.0
2022-10-25T00:30:00+02:00;2022-10-25;00:30;40064.0;40500.0;40200.0;165.0;4.0;3688.0;27860.0;6216.0;0.0;3922.0;-1692.0;697.0;-796.0;50.0;2.0;19.0;144.0;0.0;659.0;3031.0;0.0;3644.0;273.0;5.0;94.0;324.0;280.0
2022-10-25T02:15:00+02:00;2022-10-25;02:15;39052.0;38600.0;38900.0;164.0;5.0;3429.0;27671.0;5679.0;0.0;3752.0;-2061.0;699.0;-286.0;49.0;1.0;19.0;144.0;0.0;653.0;2777.0;0.0;3502.0;250.0;0.0;99.0;325.0;280.0
2022-10-25T02:30:00+02:00;2022-10-25;02:30;37997.0;37900.0;38300.0;165.0;5.0;3456.0;27811.0;5563.0;0.0;3821.0;-1950.0;704.0;-1578.0;49.0;2.0;19.0;144.0;0.0;655.0;2802.0;0.0;3552.0;269.0;0.0;98.0;324.0;280.0
2022-10-25T03:45:00+02:00;2022-10-25;03:45;35010.0;35550.0;35300.0;165.0;5.0;3345.0;27114.0;4639.0;0.0;3867.0;-2509.0;696.0;-2312.0;51.0;2.0;19.0;144.0;0.0;652.0;2694.0;0.0;3483.0;194.0;190.0;96.0;321.0;280.0
2022-10-25T05:45:00+02:00;2022-10-25;05:45;37052.0;37850.0;37400.0;165.0;6.0;4509.0;27340.0;3538.0;0.0;3886.0;-961.0;690.0;-2121.0;61.0;2.0;19.0;144.0;0.0;620.0;3890.0;0.0;3374.0;305.0;207.0;91.0;321.0;280.0
2022-10-25T06:45:00+02:00;2022-10-25;06:45;41469.0;42500.0;41650.0;165.0;7.0;5605.0;29061.0;3498.0;0.0;4895.0;-26.0;694.0;-2430.0;65.0;2.0;19.0;144.0;0.0;640.0;4967.0;0.0;3822.0;379.0;694.0;94.0;319.0;280.0
2022-10-25T08:15:00+02:00;2022-10-25;08:15;47192.0;47750.0;47000.0;165.0;10.0;5410.0;30883.0;3056.0;226.0;6602.0;-26.0;711.0;155.0;60.0;2.0;19.0;144.0;0.0;666.0;4745.0;0.0;3794.0;663.0;2145.0;99.0;331.0;280.0
2022-10-25T09:45:00+02:00;2022-10-25;09:45;48079.0;48200.0;47900.0;241.0;9.0;5652.0;31009.0;3012.0;1384.0;5930.0;-82.0;708.0;216.0;62.0;78.0;19.0;144.0;0.0;706.0;4947.0;0.0;3749.0;793.0;1388.0;102.0;332.0;280.0
2022-10-25T10:30:00+02:00;2022-10-25;10:30;48343.0;48700.0;48400.0;256.0;9.0;5966.0;30577.0;2826.0;2915.0;4516.0;-16.0;710.0;584.0;65.0;93.0;19.0;144.0;0.0;717.0;5251.0;0.0;3696.0;700.0;120.0;98.0;332.0;280.0
2022-10-25T11:45:00+02:00;2022-10-25;11:45;49762.0;49300.0;49550.0;283.0;9.0;5797.0;30355.0;2672.0;4635.0;4977.0;-15.0;716.0;333.0;62.0;120.0;19.0;144.0;0.0;712.0;5086.0;0.0;3854.0;669.0;454.0;108.0;330.0;280.0
2022-10-25T12:30:00+02:00;2022-10-25;12:30;49345.0;48600.0;48900.0;284.0;9.0;5686.0;30566.0;2460.0;5257.0;6276.0;-15.0;709.0;-1887.0;59.0;121.0;19.0;144.0;0.0;711.0;4977.0;0.0;4215.0;1326.0;735.0;109.0;324.0;280.0
2022-10-25T12:45:00+02:00;2022-10-25;12:45;48805.0;48800.0;49100.0;283.0;9.0;5359.0;30746.0;2514.0;5384.0;5687.0;-182.0;718.0;-1713.0;57.0;120.0;19.0;144.0;0.0;708.0;4652.0;0.0;4214.0;1167.0;306.0;115.0;329.0;280.0
2022-10-25T16:30:00+02:00;2022-10-25;16:30;44923.0;44700.0;44900.0;165.0;16.0;6116.0;30332.0;2939.0;2635.0;5614.0;-328.0;714.0;-3280.0;65.0;2.0;19.0;144.0;281.0;598.0;5237.0;0.0;3940.0;836.0;838.0;104.0;326.0;280.0
2022-10-25T17:15:00+02:00;2022-10-25;17:15;44263.0;43800.0;44000.0;165.0;16.0;6246.0;30913.0;3173.0;1674.0;5941.0;-26.0;717.0;-4556.0;65.0;2.0;19.0;144.0;298.0;680.0;5268.0;0.0;3777.0;875.0;1289.0;106.0;327.0;280.0
2022-10-25T18:15:00+02:00;2022-10-25;18:15;45230.0;44700.0;44850.0;165.0;16.0;5682.0;30783.0;4088.0;467.0;5985.0;-26.0;708.0;-2638.0;61.0;2.0;19.0;144.0;255.0;781.0;4646.0;0.0;4085.0;813.0;1087.0;106.0;323.0;280.0
2022-10-25T18:45:00+02:00;2022-10-25;18:45;47884.0;46700.0;46800.0;165.0;17.0;6088.0;30859.0;4625.0;259.0;7595.0;-26.0;719.0;-2417.0;62.0;2.0;19.0;144.0;283.0;787.0;5018.0;0.0;4265.0;933.0;2397.0;113.0;323.0;280.0
2022-10-25T20:30:00+02:00;2022-10-25;20:30;46320.0;45900.0;46000.0;165.0;17.0;6045.0;30754.0;6241.0;0.0;5483.0;-26.0;718.0;-3077.0;62.0;2.0;19.0;144.0;297.0;763.0;4985.0;0.0;3968.0;633.0;882.0;110.0;325.0;280.0
2022-10-25T21:00:00+02:00;2022-10-25;21:00;44473.0;44200.0;44300.0;165.0;16.0;5908.0;30594.0;6472.0;0.0;5098.0;-431.0;717.0;-4066.0;62.0;2.0;19.0;144.0;292.0;750.0;4866.0;0.0;3930.0;522.0;646.0;109.0;326.0;280.0
2022-10-26T23:15:00+02:00;2022-10-26;23:15;43680.0;44350.0;44950.0;161.0;71.0;4980.0;28741.0;5143.0;0.0;4246.0;-15.0;721.0;-368.0;61.0;0.0;19.0;144.0;0.0;715.0;4267.0;0.0;3245.0;421.0;580.0;115.0;328.0;280.0
2022-10-27T01:45:00+02:00;2022-10-27;01:45;38803.0;38950.0;39350.0;162.0;14.0;2732.0;27501.0;7051.0;0.0;4156.0;-1780.0;708.0;-1741.0;41.0;2.0;16.0;144.0;0.0;707.0;2027.0;0.0;3115.0;676.0;365.0;111.0;318.0;280.0
2022-10-27T18:15:00+02:00;2022-10-27;18:15;44635.0;46200.0;46500.0;162.0;17.0;5091.0;28596.0;5656.0;413.0;5038.0;-6.0;699.0;-1031.0;59.0;2.0;16.0;144.0;0.0;660.0;4432.0;0.0;3423.0;968.0;647.0;112.0;309.0;280.0
2022-10-27T20:15:00+02:00;2022-10-27;20:15;46704.0;47650.0;47850.0;161.0;19.0;4600.0;28719.0;7498.0;0.0;7433.0;-165.0;702.0;-2263.0;50.0;1.0;16.0;144.0;0.0;660.0;3941.0;0.0;3397.0;1637.0;2399.0;117.0;306.0;280.0
2022-10-27T22:45:00+02:00;2022-10-27;22:45;43630.0;43700.0;44000.0;161.0;18.0;5247.0;28701.0;7599.0;0.0;3736.0;-264.0;695.0;-2263.0;59.0;1.0;16.0;144.0;0.0;660.0;4588.0;0.0;2991.0;233.0;512.0;111.0;308.0;280.0
2022-10-27T23:45:00+02:00;2022-10-27;23:45;42852.0;43200.0;43300.0;158.0;20.0;4514.0;28705.0;7411.0;0.0;3588.0;-898.0;695.0;-1341.0;55.0;0.0;16.0;144.0;0.0;661.0;3854.0;0.0;2863.0;338.0;387.0;113.0;306.0;280.0
2022-10-28T00:15:00+02:00;2022-10-28;00:15;41269.0;41400.0;41150.0;158.0;11.0;4780.0;28822.0;7417.0;0.0;4435.0;-911.0;702.0;-4145.0;56.0;0.0;16.0;144.0;0.0;664.0;4117.0;0.0;2858.0;886.0;691.0;112.0;308.0;280.0
2022-10-28T01:00:00+02:00;2022-10-28;01:00;38273.0;38500.0;38400.0;161.0;12.0;4237.0;28471.0;7222.0;0.0;3664.0;-1861.0;697.0;-4330.0;54.0;1.0;16.0;144.0;0.0;662.0;3576.0;0.0;2988.0;284.0;392.0;113.0;308.0;280.0
2022-10-28T02:30:00+02:00;2022-10-28;02:30;37513.0;37500.0;37700.0;162.0;12.0;4452.0;28100.0;7727.0;0.0;3436.0;-1915.0;704.0;-5165.0;56.0;2.0;16.0;144.0;0.0;665.0;3789.0;0.0;2977.0;334.0;125.0;117.0;307.0;280.0
2022-10-28T03:00:00+02:00;2022-10-28;03:00;35695.0;35900.0;35900.0;162.0;12.0;4343.0;28536.0;7911.0;0.0;3241.0;-3172.0;700.0;-6038.0;56.0;2.0;16.0;144.0;0.0;665.0;3679.0;0.0;2855.0;291.0;95.0;112.0;306.0;280.0
2022-10-29T06:00:00+02:00;2022-10-29;06:00;32954.0;33600.0;33200.0;162.0;21.0;5242.0;25858.0;5774.0;0.0;3193.0;-1137.0;687.0;-6846.0;68.0;0.0;19.0;144.0;125.0;642.0;4475.0;0.0;2585.0;486.0;122.0;110.0;304.0;275.0
2022-10-29T07:30:00+02:00;2022-10-29;07:30;35936.0;36400.0;35900.0;163.0;22.0;5335.0;25966.0;6530.0;175.0;3323.0;0.0;698.0;-6276.0;66.0;0.0;19.0;144.0;73.0;645.0;4617.0;0.0;2564.0;588.0;171.0;109.0;309.0;275.0
2022-10-29T09:45:00+02:00;2022-10-29;09:45;39097.0;40350.0;39150.0;162.0;24.0;5691.0;25303.0;7482.0;1333.0;4258.0;0.0;684.0;-5840.0;65.0;0.0;19.0;144.0;0.0;641.0;5051.0;0.0;2603.0;872.0;783.0;107.0;308.0;275.0
2022-10-29T10:00:00+02:00;2022-10-29;10:00;39389.0;40600.0;39600.0;162.0;24.0;5714.0;25258.0;7397.0;1725.0;4358.0;0.0;685.0;-5934.0;65.0;0.0;19.0;144.0;0.0;639.0;5077.0;0.0;2598.0;834.0;926.0;105.0;307.0;275.0
2022-10-29T12:15:00+02:00;2022-10-29;12:15;41746.0;43200.0;42300.0;163.0;23.0;5196.0;25144.0;6030.0;4935.0;3034.0;-1530.0;689.0;-1938.0;62.0;0.0;19.0;144.0;0.0;626.0;4571.0;0.0;2471.0;310.0;253.0;103.0;308.0;275.0
2022-10-29T13:15:00+02:00;2022-10-29;13:15;41170.0;43050.0;41600.0;163.0;23.0;5234.0;25147.0;5633.0;5275.0;2631.0;-2057.0;684.0;-1563.0;64.0;0.0;19.0;144.0;0.0;621.0;4614.0;0.0;2216.0;308.0;107.0;105.0;306.0;275.0
2022-10-29T14:30:00+02:00;2022-10-29;14:30;40668.0;41000.0;40700.0;163.0;23.0;5133.0;25108.0;5301.0;5424.0;2705.0;-2396.0;702.0;-1495.0;64.0;0.0;19.0;144.0;0.0;625.0;4510.0;0.0;2398.0;210.0;97.0;110.0;315.0;275.0
2022-10-29T15:00:00+02:00;2022-10-29;15:00;40315.0;40100.0;40300.0;163.0;23.0;5371.0;25140.0;5048.0;5209.0;2882.0;-2166.0;701.0;-2056.0;66.0;0.0;19.0;144.0;0.0;623.0;4749.0;0.0;2426.0;338.0;118.0;110.0;315.0;275.0
2022-10-29T20:45:00+02:00;2022-10-29;20:45;40101.0;41150.0;40050.0;162.0;29.0;5742.0;25145.0;5485.0;0.0;4514.0;0.0;687.0;-1663.0;71.0;0.0;19.0;144.0;0.0;639.0;5104.0;0.0;2607.0;592.0;1315.0;108.0;307.0;275.0
2022-10-30T02:15:00+01:00;2022-10-30;02:15;31840.0;31100.0;31300.0;144.0;0.0;4643.0;23686.0;3171.0;0.0;2161.0;-1851.0;683.0;-797.0;74.0;0.0;0.0;144.0;0.0;645.0;4732.0;0.0;2104.0;0.0;85.0;108.0;313.0;275.0
2022-10-30T03:30:00+01:00;2022-10-30;03:30;30917.0;30400.0;30800.0;144.0;0.0;4379.0;23880.0;3127.0;0.0;2280.0;-1843.0;701.0;-1751.0;71.0;0.0;0.0;144.0;0.0;645.0;3491.0;0.0;2198.0;0.0;41.0;105.0;308.0;275.0
2022-10-30T04:00:00+01:00;2022-10-30;04:00;30235.0;30000.0;30300.0;144.0;0.0;4843.0;23928.0;3105.0;0.0;2296.0;-1844.0;701.0;-2938.0;76.0;0.0;0.0;144.0;126.0;646.0;3271.0;0.0;2192.0;0.0;70.0;108.0;310.0;275.0
2022-10-30T04:45:00+01:00;2022-10-30;04:45;29994.0;29800.0;30200.0;144.0;0.0;5077.0;23960.0;3159.0;0.0;2277.0;-1919.0;699.0;-3403.0;79.0;0.0;0.0;144.0;125.0;638.0;3573.0;0.0;2161.0;0.0;99.0;109.0;315.0;275.0
2022-10-30T05:30:00+01:00;2022-10-30;05:30;30340.0;30500.0;30500.0;144.0;0.0;5089.0;23920.0;3270.0;0.0;2094.0;-1918.0;697.0;-2956.0;79.0;0.0;0.0;144.0;126.0;640.0;4292.0;0.0;2166.0;99.0;2.0;108.0;312.0;275.0
2022-10-30T08:45:00+01:00;2022-10-30;08:45;35144.0;34350.0;34950.0;143.0;0.0;5568.0;23981.0;4244.0;1272.0;2096.0;-1882.0;688.0;-966.0;79.0;0.0;0.0;144.0;127.0;640.0;5026.0;0.0;1898.0;0.0;0.0;104.0;309.0;275.0
2022-10-30T09:00:00+01:00;2022-10-30;09:00;35381.0;34700.0;35400.0;143.0;0.0;5539.0;23978.0;4190.0;1723.0;2076.0;-2041.0;689.0;-916.0;78.0;0.0;0.0;144.0;126.0;640.0;4955.0;0.0;1881.0;0.0;0.0;103.0;305.0;275.0
2022-10-30T11:15:00+01:00;2022-10-30;11:15;38889.0;38750.0;38850.0;144.0;0.0;5232.0;24017.0;3379.0;5389.0;1991.0;-3375.0;692.0;1420.0;72.0;0.0;0.0;144.0;0.0;628.0;4790.0;0.0;2085.0;0.0;0.0;103.0;315.0;275.0
2022-10-30T12:30:00+01:00;2022-10-30;12:30;40504.0;40300.0;40400.0;144.0;0.0;5462.0;24152.0;3317.0;6142.0;1889.0;-3148.0;686.0;1861.0;72.0;0.0;0.0;144.0;0.0;622.0;4715.0;0.0;1940.0;0.0;0.0;106.0;315.0;275.0
2022-10-30T13:00:00+01:00;2022-10-30;13:00;39282.0;40700.0;40500.0;144.0;0.0;5368.0;24094.0;3218.0;5884.0;1934.0;-2656.0;697.0;599.0;71.0;0.0;0.0;144.0;0.0;620.0;4777.0;0.0;1905.0;0.0;0.0;104.0;311.0;275.0
2022-10-30T15:15:00+01:00;2022-10-30;15:15;37097.0;36850.0;36450.0;144.0;0.0;5506.0;24332.0;2575.0;3888.0;2283.0;-405.0;689.0;-1915.0;72.0;0.0;0.0;144.0;0.0;618.0;4357.0;0.0;2134.0;27.0;2.0;103.0;309.0;275.0
2022-10-30T20:45:00+01:00;2022-10-30;20:45;39590.0;38950.0;38500.0;143.0;0.0;4913.0;25692.0;2254.0;0.0;4028.0;-1.0;688.0;1873.0;68.0;0.0;0.0;144.0;0.0;670.0;5379.0;0.0;2668.0;718.0;2798.0;107.0;312.0;275.0
2022-10-30T22:15:00+01:00;2022-10-30;22:15;38118.0;37550.0;37300.0;143.0;0.0;4539.0;25831.0;2366.0;0.0;2598.0;-174.0;687.0;2128.0;66.0;0.0;0.0;144.0;0.0;637.0;4102.0;0.0;2401.0;282.0;1394.0;104.0;308.0;275.0
2022-10-30T22:30:00+01:00;2022-10-30;22:30;38643.0;38000.0;37800.0;144.0;0.0;4372.0;25917.0;2413.0;0.0;3271.0;-187.0;697.0;2017.0;63.0;0.0;0.0;144.0;0.0;635.0;4085.0;0.0;2397.0;112.0;648.0;105.0;303.0;275.0
2022-10-30T23:00:00+01:00;2022-10-30;23:00;40228.0;39800.0;39700.0;144.0;0.0;4630.0;26322.0;2304.0;0.0;3347.0;-228.0;689.0;3020.0;65.0;0.0;0.0;144.0;0.0;639.0;3944.0;0.0;2315.0;104.0;480.0;104.0;305.0;275.0
2022-10-30T23:15:00+01:00;2022-10-30;23:15;40126.0;39800.0;39700.0;144.0;0.0;4583.0;26484.0;2234.0;0.0;3404.0;-475.0;690.0;3062.0;65.0;0.0;0.0;144.0;0.0;639.0;3902.0;0.0;2264.0;0.0;414.0;108.0;307.0;275.0
2022-10-31T00:15:00+01:00;2022-10-31;00:15;38939.0;39800.0;38750.0;162.0;24.0;4812.0;26319.0;2068.0;0.0;2964.0;-481.0;688.0;2383.0;70.0;0.0;19.0;144.0;0.0;643.0;4171.0;0.0;2192.0;120.0;652.0;105.0;308.0;275.0
2022-10-31T01:00:00+01:00;2022-10-31;01:00;35711.0;38500.0;36100.0;163.0;24.0;3781.0;25981.0;2034.0;0.0;1971.0;-670.0;696.0;1731.0;62.0;0.0;19.0;144.0;0.0;646.0;3137.0;0.0;1985.0;0.0;0.0;106.0;317.0;275.0
2022-10-31T02:15:00+01:00;2022-10-31;02:15;36144.0;37100.0;36750.0;163.0;26.0;4158.0;26532.0;1998.0;0.0;2216.0;-824.0;693.0;1182.0;65.0;0.0;19.0;144.0;0.0;646.0;3513.0;0.0;2048.0;0.0;201.0;108.0;311.0;275.0
2022-10-31T04:45:00+01:00;2022-10-31;04:45;32009.0;33300.0;32400.0;163.0;27.0;4298.0;26265.0;2246.0;0.0;2128.0;-2069.0;692.0;-1741.0;69.0;0.0;19.0;144.0;0.0;649.0;3651.0;0.0;2088.0;39.0;1.0;107.0;313.0;275.0
2022-10-31T05:00:00+01:00;2022-10-31;05:00;32309.0;32900.0;32500.0;163.0;27.0;4337.0;26404.0;2373.0;0.0;2204.0;-2063.0;690.0;-1826.0;69.0;0.0;19.0;144.0;0.0;648.0;3691.0;0.0;2081.0;121.0;2.0;110.0;307.0;275.0
2022-10-31T06:30:00+01:00;2022-10-31;06:30;36456.0;34800.0;36600.0;163.0;25.0;5682.0;26971.0;3021.0;0.0;3468.0;-1.0;686.0;-3559.0;73.0;0.0;19.0;144.0;0.0;648.0;5036.0;0.0;2265.0;497.0;706.0;103.0;306.0;275.0
2022-10-31T08:15:00+01:00;2022-10-31;08:15;40353.0;42050.0;40400.0;164.0;28.0;5983.0;27221.0;4153.0;510.0;5244.0;-1.0;690.0;-3639.0;70.0;1.0;19.0;144.0;0.0;647.0;5338.0;0.0;2761.0;1065.0;1418.0;101.0;316.0;275.0
2022-10-31T09:00:00+01:00;2022-10-31;09:00;41584.0;44600.0;41600.0;165.0;29.0;6051.0;27215.0;4439.0;1697.0;5524.0;0.0;685.0;-4221.0;68.0;2.0;19.0;144.0;0.0;645.0;5407.0;0.0;2811.0;1062.0;1651.0;97.0;310.0;275.0
2022-10-31T09:45:00+01:00;2022-10-31;09:45;42841.0;45250.0;42700.0;364.0;30.0;6083.0;27300.0;4803.0;3076.0;5624.0;0.0;687.0;-5126.0;68.0;1.0;19.0;344.0;0.0;650.0;5434.0;0.0;2553.0;950.0;2121.0;95.0;318.0;275.0
2022-10-31T10:00:00+01:00;2022-10-31;10:00;42914.0;45500.0;43100.0;364.0;30.0;6090.0;27332.0;4804.0;3528.0;5296.0;-1.0;685.0;-5214.0;68.0;1.0;19.0;344.0;0.0;647.0;5445.0;0.0;2574.0;787.0;1935.0;95.0;315.0;275.0
2022-10-31T11:15:00+01:00;2022-10-31;11:15;43367.0;46900.0;43450.0;365.0;31.0;5794.0;27840.0;4488.0;4886.0;4559.0;0.0;694.0;-5290.0;65.0;2.0;19.0;344.0;0.0;679.0;5117.0;0.0;2320.0;539.0;1700.0;104.0;312.0;275.0
2022-10-31T12:15:00+01:00;2022-10-31;12:15;44618.0;47650.0;44650.0;365.0;31.0;5976.0;27945.0;5104.0;5340.0;4415.0;0.0;683.0;-5241.0;65.0;2.0;19.0;344.0;0.0;676.0;5301.0;0.0;2218.0;511.0;1686.0;98.0;313.0;275.0
2022-10-31T12:45:00+01:00;2022-10-31;12:45;44438.0;48300.0;44200.0;364.0;31.0;5776.0;27904.0;5202.0;5408.0;4358.0;0.0;691.0;-5296.0;63.0;1.0;19.0;344.0;0.0;669.0;5108.0;0.0;2231.0;459.0;1668.0;105.0;314.0;275.0
2022-10-31T13:45:00+01:00;2022-10-31;13:45;42571.0;47900.0;43000.0;364.0;31.0;5699.0;27930.0;5815.0;4783.0;3791.0;0.0;699.0;-6541.0;63.0;1.0;19.0;344.0;0.0;669.0;5032.0;0.0;2340.0;414.0;1037.0;105.0;316.0;275.0
2022-10-31T14:30:00+01:00;2022-10-31;14:30;43123.0;47200.0;43100.0;365.0;31.0;5893.0;27939.0;6278.0;3718.0;4270.0;-2.0;689.0;-6058.0;65.0;2.0;19.0;344.0;0.0;667.0;5228.0;0.0;2316.0;482.0;1472.0;99.0;312.0;275.0
2022-10-31T16:30:00+01:00;2022-10-31;16:30;40460.0;44200.0;40700.0;365.0;31.0;5989.0;27875.0;7714.0;850.0;6450.0;0.0;686.0;-9500.0;65.0;2.0;19.0;344.0;0.0;638.0;5353.0;0.0;2843.0;942.0;2665.0;101.0;309.0;275.0
2022-10-31T18:30:00+01:00;2022-10-31;18:30;44462.0;43800.0;45800.0;557.0;30.0;5962.0;27335.0;10777.0;166.0;6955.0;-12.0;687.0;-7995.0;64.0;2.0;19.0;536.0;0.0;640.0;5323.0;0.0;3504.0;1323.0;2128.0;103.0;311.0;275.0
2022-10-31T19:00:00+01:00;2022-10-31;19:00;45373.0;46000.0;47900.0;557.0;29.0;6052.0;27556.0;11350.0;168.0;7237.0;-12.0;681.0;-8245.0;63.0;2.0;19.0;536.0;0.0;642.0;5411.0;0.0;3492.0;1479.0;2266.0;98.0;306.0;275.0
2022-10-31T19:30:00+01:00;2022-10-31;19:30;44967.0;48000.0;46400.0;557.0;29.0;5903.0;27650.0;12267.0;168.0;6544.0;-12.0;680.0;-8819.0;62.0;2.0;19.0;536.0;0.0;641.0;5263.0;0.0;3362.0;1209.0;1973.0;95.0;307.0;275.0
2022-10-31T20:00:00+01:00;2022-10-31;20:00;43982.0;50100.0;44200.0;557.0;29.0;5619.0;27754.0;12897.0;171.0;5456.0;-12.0;676.0;-9165.0;60.0;2.0;19.0;536.0;0.0;641.0;4979.0;0.0;3379.0;948.0;1129.0;96.0;310.0;275.0
2022-10-31T21:15:00+01:00;2022-10-31;21:15;40503.0;45350.0;40200.0;636.0;27.0;4615.0;26947.0;12820.0;0.0;3750.0;-23.0;675.0;-8944.0;57.0;1.0;19.0;616.0;0.0;636.0;3980.0;0.0;2753.0;557.0;440.0;96.0;306.0;275.0
2022-11-01T00:00:00+01:00;2022-11-01;00:00;40042.0;38200.0;40200.0;636.0;25.0;3193.0;26051.0;12101.0;0.0;2896.0;-1089.0;688.0;-4459.0;50.0;1.0;19.0;616.0;0.0;633.0;2562.0;0.0;2581.0;72.0;243.0;102.0;311.0;275.0
2022-11-01T03:00:00+01:00;2022-11-01;03:00;34400.0;34100.0;34600.0;199.0;25.0;2444.0;24865.0;11170.0;0.0;2588.0;-1917.0;687.0;-5661.0;39.0;2.0;19.0;178.0;0.0;1406.0;1039.0;0.0;2375.0;213.0;0.0;129.0;301.0;257.0
2022-11-01T04:45:00+01:00;2022-11-01;04:45;32076.0;32800.0;32200.0;199.0;27.0;1982.0;24388.0;11185.0;0.0;2661.0;-3331.0;685.0;-5720.0;36.0;2.0;19.0;178.0;0.0;1407.0;576.0;0.0;2621.0;40.0;0.0;128.0;299.0;257.0
2022-11-01T08:45:00+01:00;2022-11-01;08:45;36317.0;38050.0;36250.0;199.0;25.0;2552.0;25642.0;9850.0;972.0;3495.0;-2070.0;675.0;-5023.0;39.0;2.0;19.0;178.0;0.0;1430.0;1123.0;0.0;3109.0;291.0;95.0;122.0;299.0;257.0
2022-11-01T11:45:00+01:00;2022-11-01;11:45;41163.0;43200.0;41950.0;198.0;21.0;2534.0;25083.0;10586.0;6520.0;3682.0;-2930.0;675.0;-5206.0;34.0;1.0;19.0;178.0;0.0;1457.0;1078.0;0.0;2956.0;391.0;335.0;122.0;299.0;257.0
2022-11-01T12:45:00+01:00;2022-11-01;12:45;41423.0;43750.0;42050.0;198.0;21.0;2376.0;24686.0;11324.0;6623.0;3774.0;-2976.0;667.0;-5270.0;33.0;1.0;19.0;178.0;0.0;1413.0;964.0;0.0;3015.0;442.0;317.0;113.0;299.0;257.0
2022-11-01T14:00:00+01:00;2022-11-01;14:00;39129.0;40600.0;39100.0;198.0;21.0;2430.0;24499.0;11746.0;6002.0;3488.0;-2859.0;675.0;-7071.0;34.0;1.0;19.0;178.0;0.0;1412.0;1019.0;0.0;3004.0;298.0;186.0;121.0;298.0;257.0
2022-11-01T15:00:00+01:00;2022-11-01;15:00;39126.0;40200.0;38800.0;199.0;21.0;3197.0;24747.0;11466.0;4815.0;3643.0;-2386.0;672.0;-7248.0;41.0;2.0;19.0;178.0;0.0;1410.0;1789.0;0.0;2959.0;410.0;274.0;121.0;296.0;257.0
2022-11-01T15:45:00+01:00;2022-11-01;15:45;37926.0;39450.0;38200.0;199.0;21.0;3778.0;25275.0;10766.0;3382.0;3702.0;-2025.0;677.0;-7849.0;47.0;2.0;19.0;178.0;0.0;1410.0;2369.0;0.0;2968.0;443.0;291.0;121.0;295.0;257.0
2022-11-01T18:00:00+01:00;2022-11-01;18:00;41494.0;43100.0;41200.0;199.0;21.0;5333.0;26800.0;9824.0;173.0;5615.0;0.0;679.0;-7150.0;58.0;2.0;19.0;178.0;0.0;1336.0;3999.0;0.0;3310.0;483.0;1822.0;121.0;307.0;257.0
2022-11-01T18:45:00+01:00;2022-11-01;18:45;44203.0;45950.0;43850.0;198.0;21.0;5283.0;27285.0;10609.0;0.0;5974.0;0.0;680.0;-5847.0;55.0;1.0;19.0;178.0;0.0;1341.0;3944.0;0.0;3567.0;619.0;1788.0;124.0;302.0;257.0
